# Collisional Ionization Equilibrium (CIE) Ion Fractions
#
# This file provides temperature-dependent ion fraction data for a set of
# astrophysically relevant elements under the assumption of collisional
# ionization equilibrium (CIE). The ion fractions represent the fractional
# abundance of each ionisation stage as a function of logarithmic temperature.
# The data are computed using the non-equilibrium multi-ion framework described in:
# Mathew, A., Mackey, J., Celeste, M., Haworth, T. J., & Mellema, G. (2025),
# A&A, 695, A73, doi:10.1051/0004-6361/202452373.
#
# This dataset is generated using the NEMOv1 framework coupled with the PION MHD code.
#
# Units:
#   Temperature: Kelvin (log10 scale)
#   Ion fractions: dimensionless
#
# Format:
#   log_T  h_1 h_2 he_1 he_2 he_3 ... fe_27
#
# All ion fractions are normalised such that, for each element:
#   sum_i f_i = 1
#
log_T h_1 h_2 he_1 he_2 he_3 c_1 c_2 c_3 c_4 c_5 c_6 c_7 n_1 n_2 n_3 n_4 n_5 n_6 n_7 n_8 o_1 o_2 o_3 o_4 o_5 o_6 o_7 o_8 o_9 ne_1 ne_2 ne_3 ne_4 ne_5 ne_6 ne_7 ne_8 ne_9 ne_10 ne_11 si_1 si_2 si_3 si_4 si_5 si_6 si_7 si_8 si_9 si_10 si_11 si_12 si_13 si_14 si_15 s_1 s_2 s_3 s_4 s_5 s_6 s_7 s_8 s_9 s_10 s_11 s_12 s_13 s_14 s_15 s_16 s_17 fe_1 fe_2 fe_3 fe_4 fe_5 fe_6 fe_7 fe_8 fe_9 fe_10 fe_11 fe_12 fe_13 fe_14 fe_15 fe_16 fe_17 fe_18 fe_19 fe_20 fe_21 fe_22 fe_23 fe_24 fe_25 fe_26 fe_27
8.08028461e+00 1.42637181e-09 9.99999999e-01 1.00000000e-12 9.13626868e-08 9.99999909e-01 1.00000000e-12 4.05438876e-12 1.26593618e-11 3.25668314e-11 5.39238566e-09 8.13988970e-05 9.99918596e-01 1.00000000e-12 2.79408994e-12 6.86778631e-12 1.53699130e-11 2.58369813e-11 3.74250911e-08 2.11672609e-04 9.99788290e-01 1.00000000e-12 2.59601649e-12 5.76580799e-12 1.16436489e-11 2.91571799e-11 1.18558585e-10 1.79734515e-07 4.86787418e-04 9.99513033e-01 1.00000000e-12 1.44159700e-12 2.24801402e-12 5.89759494e-12 9.81067749e-12 1.78068374e-11 3.91306817e-11 5.70874107e-10 2.41625424e-06 1.83931641e-03 9.98158267e-01 1.00000000e-12 2.96097389e-12 6.81742950e-12 1.00808372e-11 1.86839277e-11 2.74909933e-11 4.35867932e-11 6.58261592e-11 9.85874676e-11 1.28792768e-10 5.14867864e-10 2.66984013e-07 1.40658488e-04 1.69350329e-02 9.82924041e-01 1.00000000e-12 3.50055732e-12 6.17183942e-12 1.24230256e-11 2.27825205e-11 2.83660585e-11 4.27918643e-11 5.90711593e-11 1.03186583e-10 1.29060497e-10 1.84974622e-10 2.71377218e-10 4.59521535e-09 2.83294846e-06 7.40290001e-04 3.87157374e-02 9.60541134e-01 1.00000000e-12 1.64544376e-12 1.44833633e-12 3.25704348e-12 3.59501853e-12 4.97878568e-12 6.82557619e-12 1.10315625e-11 2.23153827e-11 2.97825718e-11 4.10175861e-11 6.18473720e-11 8.07728206e-11 9.93259688e-11 1.43116284e-10 1.78383079e-10 2.15825835e-10 2.98633857e-10 5.89304726e-10 1.74995816e-08 1.31816037e-06 4.47190772e-05 1.08813848e-03 2.33593049e-02 3.63591029e-01 4.20171353e-01 1.91744119e-01
8.08760870e+00 1.40751842e-09 9.99999999e-01 1.00000000e-12 8.95734210e-08 9.99999910e-01 1.00000000e-12 4.05504397e-12 1.26556963e-11 3.25093498e-11 5.16625576e-09 7.98548615e-05 9.99920140e-01 1.00000000e-12 2.78879708e-12 6.85077917e-12 1.53172198e-11 2.57871876e-11 3.59250852e-08 2.07667789e-04 9.99792296e-01 1.00000000e-12 2.59186791e-12 5.76166494e-12 1.16294621e-11 2.90909340e-11 1.17872282e-10 1.72504057e-07 4.77536877e-04 9.99522290e-01 1.00000000e-12 1.43644117e-12 2.24594280e-12 5.90385895e-12 9.78676147e-12 1.77603476e-11 3.89699554e-11 5.37376441e-10 2.31012122e-06 1.80266611e-03 9.98195023e-01 1.00000000e-12 2.95863724e-12 6.81461599e-12 1.00757893e-11 1.86685403e-11 2.74773993e-11 4.34428309e-11 6.57727696e-11 9.84719588e-11 1.28272700e-10 4.98176121e-10 2.49461407e-07 1.34125162e-04 1.65727881e-02 9.83292836e-01 1.00000000e-12 3.49891343e-12 6.17186106e-12 1.24033906e-11 2.27649305e-11 2.83752254e-11 4.26847725e-11 5.89972065e-11 1.03096833e-10 1.28872500e-10 1.84648338e-10 2.70775212e-10 4.22999307e-09 2.64218979e-06 7.04450932e-04 3.78431086e-02 9.61449793e-01 1.00000000e-12 1.65040519e-12 1.44611001e-12 3.26353537e-12 3.59061498e-12 4.97655267e-12 6.82245455e-12 1.10356124e-11 2.22819459e-11 2.97327466e-11 4.09480794e-11 6.17464747e-11 8.06243049e-11 9.91314795e-11 1.42848921e-10 1.77629798e-10 2.14872640e-10 2.97122070e-10 5.59583262e-10 1.53182046e-08 1.17741126e-06 4.07133906e-05 1.01276824e-03 2.22343486e-02 3.53758184e-01 4.23112375e-01 1.99840416e-01
8.09493279e+00 1.38987340e-09 9.99999999e-01 1.00000000e-12 8.79106374e-08 9.99999912e-01 1.00000000e-12 4.05566002e-12 1.26520950e-11 3.24538127e-11 4.96024939e-09 7.84120788e-05 9.99921583e-01 1.00000000e-12 2.78368436e-12 6.83432136e-12 1.52662884e-11 2.57453149e-11 3.45579879e-08 2.03924567e-04 9.99796041e-01 1.00000000e-12 2.58784091e-12 5.75762747e-12 1.16157681e-11 2.90267271e-11 1.17281131e-10 1.65916887e-07 4.68890284e-04 9.99530944e-01 1.00000000e-12 1.43144749e-12 2.24397335e-12 5.91017131e-12 9.76360189e-12 1.77154933e-11 3.88146569e-11 5.07546161e-10 2.21353896e-06 1.76841212e-03 9.98229374e-01 1.00000000e-12 2.95637288e-12 6.81189676e-12 1.00710129e-11 1.86549510e-11 2.74657004e-11 4.33044920e-11 6.57251306e-11 9.83659403e-11 1.27774215e-10 4.83569903e-10 2.33846786e-07 1.28183688e-04 1.62341955e-02 9.83637386e-01 1.00000000e-12 3.49730297e-12 6.17186795e-12 1.23843046e-11 2.27478643e-11 2.83855696e-11 4.25822847e-11 5.89299055e-11 1.03016706e-10 1.28701131e-10 1.84347085e-10 2.70247905e-10 3.91198544e-09 2.47222408e-06 6.71875342e-04 3.70280942e-02 9.62297553e-01 1.00000000e-12 1.65524041e-12 1.44396163e-12 3.26986757e-12 3.58637491e-12 4.97441913e-12 6.81948492e-12 1.10397766e-11 2.22498662e-11 2.96849340e-11 4.08814501e-11 6.16501247e-11 8.04824359e-11 9.89460501e-11 1.42595766e-10 1.76918184e-10 2.13972078e-10 2.95735350e-10 5.35105066e-10 1.34913118e-08 1.05638074e-06 3.71933523e-05 9.44726708e-04 2.11885240e-02 3.44304626e-01 4.25692548e-01 2.07831310e-01
8.10225689e+00 1.37275142e-09 9.99999999e-01 1.00000000e-12 8.63069289e-08 9.99999914e-01 1.00000000e-12 4.05625880e-12 1.26484964e-11 3.23989735e-11 4.76581670e-09 7.70172603e-05 9.99922978e-01 1.00000000e-12 2.77862543e-12 6.81802501e-12 1.52159272e-11 2.57081100e-11 3.32658303e-08 2.00306077e-04 9.99799661e-01 1.00000000e-12 2.58384689e-12 5.75361073e-12 1.16022301e-11 2.89631363e-11 1.16750536e-10 1.59693862e-07 4.60534254e-04 9.99539306e-01 1.00000000e-12 1.42650416e-12 2.24204299e-12 5.91659538e-12 9.74066004e-12 1.76711679e-11 3.86612455e-11 4.80024303e-10 2.12257451e-06 1.73534675e-03 9.98262530e-01 1.00000000e-12 2.95412983e-12 6.80920689e-12 1.00663524e-11 1.86423095e-11 2.74550256e-11 4.31684101e-11 6.56804822e-11 9.82646078e-11 1.27284945e-10 4.70326626e-10 2.19451398e-07 1.22602591e-04 1.59078958e-02 9.83969281e-01 1.00000000e-12 3.49569659e-12 6.17186600e-12 1.23653738e-11 2.27309469e-11 2.83967364e-11 4.24816806e-11 5.88659603e-11 1.02941584e-10 1.28538139e-10 1.84058090e-10 2.69765276e-10 3.62545338e-09 2.31574199e-06 6.41330601e-04 3.62438912e-02 9.63112458e-01 1.00000000e-12 1.66005928e-12 1.44184048e-12 3.27617732e-12 3.58219343e-12 4.97232432e-12 6.81657738e-12 1.10440540e-11 2.22183074e-11 2.96378973e-11 4.08159463e-11 6.15556293e-11 8.03432870e-11 9.87644118e-11 1.42348878e-10 1.76226197e-10 2.13096425e-10 2.94418350e-10 5.14196041e-10 1.19085417e-08 9.48929551e-07 3.40050523e-05 8.81610632e-04 2.01930339e-02 3.35036071e-01 4.27983832e-01 2.15870485e-01
8.10958098e+00 1.35511267e-09 9.99999999e-01 1.00000000e-12 8.46616681e-08 9.99999915e-01 1.00000000e-12 4.05687295e-12 1.26448087e-11 3.23430261e-11 4.57166934e-09 7.55922594e-05 9.99924403e-01 1.00000000e-12 2.77343036e-12 6.80130934e-12 1.51643660e-11 2.56711132e-11 3.19712068e-08 1.96612517e-04 9.99803355e-01 1.00000000e-12 2.57975362e-12 5.74948712e-12 1.15883452e-11 2.88980514e-11 1.16239496e-10 1.53464100e-07 4.52013668e-04 9.99547833e-01 1.00000000e-12 1.42144564e-12 2.24005721e-12 5.92323004e-12 9.71713091e-12 1.76257219e-11 3.85045477e-11 4.53214529e-10 2.03216072e-06 1.70174233e-03 9.98296225e-01 1.00000000e-12 2.95183211e-12 6.80644944e-12 1.00615754e-11 1.86293579e-11 2.74440826e-11 4.30296832e-11 6.56347385e-11 9.81608656e-11 1.26787087e-10 4.57667171e-10 2.05479146e-07 1.17093008e-04 1.55780136e-02 9.84304687e-01 1.00000000e-12 3.49405038e-12 6.17186400e-12 1.23460157e-11 2.27136201e-11 2.84081999e-11 4.23789795e-11 5.88005131e-11 1.02864642e-10 1.28371380e-10 1.83762606e-10 2.69289399e-10 3.35397061e-09 2.16442994e-06 6.11307677e-04 3.54535748e-02 9.63932949e-01 1.00000000e-12 1.66503037e-12 1.43967166e-12 3.28267344e-12 3.57791535e-12 4.97017788e-12 6.81359820e-12 1.10484441e-11 2.21860360e-11 2.95898148e-11 4.07489885e-11 6.14590227e-11 8.02010858e-11 9.85788287e-11 1.42096605e-10 1.75522155e-10 2.12205963e-10 2.93101538e-10 4.95413859e-10 1.04704234e-08 8.49072536e-07 3.09870003e-05 8.20668234e-04 1.92112918e-02 3.25667721e-01 4.30057495e-01 2.24210976e-01
8.11690507e+00 1.33693604e-09 9.99999999e-01 1.00000000e-12 8.29734621e-08 9.99999917e-01 1.00000000e-12 4.05750298e-12 1.26410290e-11 3.22859423e-11 4.37796405e-09 7.41362952e-05 9.99925859e-01 1.00000000e-12 2.76809433e-12 6.78416045e-12 1.51115690e-11 2.56343548e-11 3.06750570e-08 1.92842067e-04 9.99807127e-01 1.00000000e-12 2.57555796e-12 5.74525292e-12 1.15741017e-11 2.88314285e-11 1.15749487e-10 1.47232135e-07 4.43324863e-04 9.99556528e-01 1.00000000e-12 1.41626859e-12 2.23801389e-12 5.93008483e-12 9.69299513e-12 1.75791190e-11 3.83444721e-11 4.27141395e-10 1.94236818e-06 1.66759045e-03 9.98330467e-01 1.00000000e-12 2.94947805e-12 6.80362223e-12 1.00566782e-11 1.86160864e-11 2.74328627e-11 4.28882537e-11 6.55878655e-11 9.80546421e-11 1.26280466e-10 4.45590223e-10 1.91938964e-07 1.11658590e-04 1.52445373e-02 9.84643611e-01 1.00000000e-12 3.49236311e-12 6.17186195e-12 1.23262187e-11 2.26958714e-11 2.84199703e-11 4.22741302e-11 5.87335199e-11 1.02785826e-10 1.28200748e-10 1.83460453e-10 2.68819659e-10 3.09734559e-09 2.01834260e-06 5.81822547e-04 3.46571890e-02 9.64758966e-01 1.00000000e-12 1.67016026e-12 1.43745385e-12 3.28936336e-12 3.57353791e-12 4.96797819e-12 6.81054516e-12 1.10529507e-11 2.21530323e-11 2.95406581e-11 4.06805374e-11 6.13602478e-11 8.00557517e-11 9.83891981e-11 1.41838807e-10 1.74805843e-10 2.11300422e-10 2.91782591e-10 4.78596324e-10 9.16928728e-09 7.56585796e-07 2.81379226e-05 7.61939438e-04 1.82442978e-02 3.16204365e-01 4.31897745e-01 2.32862748e-01
8.12422917e+00 1.32085663e-09 9.99999999e-01 1.00000000e-12 8.14935666e-08 9.99999919e-01 1.00000000e-12 4.05806505e-12 1.26374036e-11 3.22323918e-11 4.21063536e-09 7.28450108e-05 9.99927151e-01 1.00000000e-12 2.76311932e-12 6.76811467e-12 1.50621980e-11 2.56080843e-11 2.95568727e-08 1.89494469e-04 9.99810476e-01 1.00000000e-12 2.57161055e-12 5.74124875e-12 1.15608218e-11 2.87688322e-11 1.15363652e-10 1.41855903e-07 4.35604408e-04 9.99564254e-01 1.00000000e-12 1.41141245e-12 2.23615662e-12 5.93684441e-12 9.67038697e-12 1.75357070e-11 3.81945683e-11 4.05073100e-10 1.86469364e-06 1.63718287e-03 9.98360952e-01 1.00000000e-12 2.94726777e-12 6.80097839e-12 1.00522485e-11 1.86055719e-11 2.74244875e-11 4.27567419e-11 6.55498418e-11 9.79634746e-11 1.25810519e-10 4.35519383e-10 1.80444297e-07 1.06942163e-04 1.49465791e-02 9.84946297e-01 1.00000000e-12 3.49075363e-12 6.17183831e-12 1.23075245e-11 2.26791690e-11 2.84331619e-11 4.21773667e-11 5.86769864e-11 1.02721872e-10 1.28056260e-10 1.83198219e-10 2.68437698e-10 2.88415409e-09 1.89406557e-06 5.56186882e-04 3.39453802e-02 9.65496535e-01 1.00000000e-12 1.67499558e-12 1.43538250e-12 3.29568525e-12 3.56946273e-12 4.96595453e-12 6.80775536e-12 1.10575205e-11 2.21224617e-11 2.94951036e-11 4.06172025e-11 6.12694059e-11 7.99219958e-11 9.82151853e-11 1.41604851e-10 1.74157188e-10 2.10479211e-10 2.90614119e-10 4.65311443e-10 8.12924304e-09 6.80584060e-07 2.57437489e-05 7.11088241e-04 1.73793062e-02 3.07427221e-01 4.33361005e-01 2.41094946e-01
8.13155327e+00 1.30435178e-09 9.99999999e-01 1.00000000e-12 7.99808911e-08 9.99999920e-01 1.00000000e-12 4.05863967e-12 1.26336940e-11 3.21778434e-11 4.04399953e-09 7.15298732e-05 9.99928466e-01 1.00000000e-12 2.75802182e-12 6.75169101e-12 1.50117552e-11 2.55822916e-11 2.84395708e-08 1.86087609e-04 9.99813884e-01 1.00000000e-12 2.56757299e-12 5.73714587e-12 1.15472311e-11 2.87048894e-11 1.14996522e-10 1.36487500e-07 4.27754420e-04 9.99572109e-01 1.00000000e-12 1.40645285e-12 2.23425139e-12 5.94381863e-12 9.64724762e-12 1.74912927e-11 3.80417136e-11 3.83609396e-10 1.78764565e-06 1.60635852e-03 9.98391853e-01 1.00000000e-12 2.94500817e-12 6.79827388e-12 1.00477212e-11 1.85948642e-11 2.74159686e-11 4.26229396e-11 6.55110965e-11 9.78705082e-11 1.25333180e-10 4.25893239e-10 1.69300289e-07 1.02292381e-04 1.46459773e-02 9.85251560e-01 1.00000000e-12 3.48910702e-12 6.17181360e-12 1.22884432e-11 2.26620957e-11 2.84467281e-11 4.20788013e-11 5.86193744e-11 1.02656722e-10 1.27909052e-10 1.82931046e-10 2.68060711e-10 2.68222133e-09 1.77399196e-06 5.31013714e-04 3.32293156e-02 9.66237893e-01 1.00000000e-12 1.67997303e-12 1.43326889e-12 3.30218084e-12 3.56530227e-12 4.96388610e-12 6.80490429e-12 1.10622093e-11 2.20912697e-11 2.94486375e-11 4.05526045e-11 6.11767514e-11 7.97856199e-11 9.80378096e-11 1.41366406e-10 1.73498737e-10 2.09645910e-10 2.89441086e-10 4.53323714e-10 7.18502268e-09 6.10057663e-07 2.34822311e-05 6.62114812e-04 1.65288265e-02 2.98590105e-01 4.34598930e-01 2.49595923e-01
8.13887736e+00 1.28734679e-09 9.99999999e-01 1.00000000e-12 7.84288985e-08 9.99999922e-01 1.00000000e-12 4.05922907e-12 1.26298923e-11 3.21221710e-11 3.87763423e-09 7.01860438e-05 9.99929810e-01 1.00000000e-12 2.75278664e-12 6.73484366e-12 1.49601080e-11 2.55567890e-11 2.73201097e-08 1.82609271e-04 9.99817363e-01 1.00000000e-12 2.56343483e-12 5.73293347e-12 1.15332907e-11 2.86394404e-11 1.14647562e-10 1.31112397e-07 4.19747513e-04 9.99580121e-01 1.00000000e-12 1.40137728e-12 2.23229104e-12 5.95102419e-12 9.62351330e-12 1.74457494e-11 3.78855334e-11 3.62699049e-10 1.71103706e-06 1.57501864e-03 9.98423270e-01 1.00000000e-12 2.94269342e-12 6.79550127e-12 1.00430804e-11 1.85838909e-11 2.74072337e-11 4.24865251e-11 6.54713914e-11 9.77753101e-11 1.24847326e-10 4.16680179e-10 1.58479414e-07 9.76985388e-05 1.43418879e-02 9.85560254e-01 1.00000000e-12 3.48741952e-12 6.17178826e-12 1.22689307e-11 2.26446084e-11 2.84606581e-11 4.19781693e-11 5.85603926e-11 1.02589977e-10 1.27758396e-10 1.82657789e-10 2.67686520e-10 2.49079790e-09 1.65781138e-06 5.06245723e-04 3.25070996e-02 9.66984993e-01 1.00000000e-12 1.68510867e-12 1.43110766e-12 3.30886930e-12 3.56104541e-12 4.96176653e-12 6.80198275e-12 1.10670222e-11 2.20593708e-11 2.94011343e-11 4.04865666e-11 6.10820169e-11 7.96462371e-11 9.78565590e-11 1.41122718e-10 1.72828595e-10 2.08798165e-10 2.88258791e-10 4.42498498e-10 6.32876755e-09 5.44641888e-07 2.13459528e-05 6.14925179e-04 1.56918369e-02 2.89681606e-01 4.35600399e-01 2.58389334e-01
8.14620146e+00 1.27065542e-09 9.99999999e-01 1.00000000e-12 7.69142897e-08 9.99999923e-01 1.00000000e-12 4.05980694e-12 1.26260799e-11 3.20668715e-11 3.71910470e-09 6.88737207e-05 9.99931123e-01 1.00000000e-12 2.74757629e-12 6.71807108e-12 1.49087645e-11 2.55345102e-11 2.62511356e-08 1.79213287e-04 9.99820760e-01 1.00000000e-12 2.55931028e-12 5.72872312e-12 1.15194268e-11 2.85742897e-11 1.14338825e-10 1.25982136e-07 4.11933559e-04 9.99587940e-01 1.00000000e-12 1.39632910e-12 2.23035236e-12 5.95834074e-12 9.59987841e-12 1.74004838e-11 3.77304127e-11 3.43236636e-10 1.63821400e-06 1.54448328e-03 9.98453878e-01 1.00000000e-12 2.94038828e-12 6.79274176e-12 1.00385086e-11 1.85735691e-11 2.73991997e-11 4.23515102e-11 6.54336993e-11 9.76831860e-11 1.24367330e-10 4.08246581e-10 1.48423046e-07 9.33468024e-05 1.40463285e-02 9.85860175e-01 1.00000000e-12 3.48573066e-12 6.17175590e-12 1.22494895e-11 2.26271820e-11 2.84752201e-11 4.18787137e-11 5.85036709e-11 1.02526648e-10 1.27613377e-10 1.82392653e-10 2.67338309e-10 2.31703350e-09 1.55003526e-06 4.82837690e-04 3.18066066e-02 9.67709002e-01 1.00000000e-12 1.69025351e-12 1.42896156e-12 3.31556565e-12 3.55682007e-12 4.95966730e-12 6.79909512e-12 1.10719242e-11 2.20277651e-11 2.93540722e-11 4.04211745e-11 6.09883702e-11 7.95084653e-11 9.76775912e-11 1.40882902e-10 1.72171699e-10 2.07966816e-10 2.87112570e-10 4.33121333e-10 5.58491299e-09 4.86410323e-07 1.94066584e-05 5.71083577e-04 1.48947722e-02 2.80959671e-01 4.36330605e-01 2.67223968e-01
8.15352556e+00 1.25520929e-09 9.99999999e-01 1.00000000e-12 7.55236703e-08 9.99999924e-01 1.00000000e-12 4.06034352e-12 1.26223491e-11 3.20136092e-11 3.57612584e-09 6.76599937e-05 9.99932336e-01 1.00000000e-12 2.74257599e-12 6.70193944e-12 1.48594259e-11 2.55185717e-11 2.52869188e-08 1.76070574e-04 9.99823904e-01 1.00000000e-12 2.55532872e-12 5.72464224e-12 1.15061231e-11 2.85114710e-11 1.14089779e-10 1.21355256e-07 4.04699867e-04 9.99595179e-01 1.00000000e-12 1.39146964e-12 2.22852303e-12 5.96562494e-12 9.57713097e-12 1.73570884e-11 3.75812533e-11 3.26045344e-10 1.57253377e-06 1.51619764e-03 9.98482229e-01 1.00000000e-12 2.93816603e-12 6.79008734e-12 1.00342114e-11 1.85649262e-11 2.73928944e-11 4.22223449e-11 6.54013524e-11 9.76000792e-11 1.23909028e-10 4.00902925e-10 1.39532410e-07 8.94196036e-05 1.37722324e-02 9.86138208e-01 1.00000000e-12 3.48408538e-12 6.17170942e-12 1.22306845e-11 2.26103534e-11 2.84907079e-11 4.17840463e-11 5.84532684e-11 1.02472347e-10 1.27484145e-10 1.82151482e-10 2.67040312e-10 2.16671143e-09 1.45470745e-06 4.61711336e-04 3.11575155e-02 9.68379315e-01 1.00000000e-12 1.69523434e-12 1.42690103e-12 3.32205641e-12 3.55277003e-12 4.95766913e-12 6.79635915e-12 1.10768736e-11 2.19975739e-11 2.93091071e-11 4.03587634e-11 6.08993580e-11 7.93774669e-11 9.75077829e-11 1.40657128e-10 1.71555447e-10 2.07185704e-10 2.86050981e-10 4.25346890e-10 4.96737788e-09 4.36818031e-07 1.77210904e-05 5.31964588e-04 1.41632192e-02 2.72701571e-01 4.36783246e-01 2.75801835e-01
8.16084966e+00 1.23929803e-09 9.99999999e-01 1.00000000e-12 7.40970607e-08 9.99999926e-01 1.00000000e-12 4.06089385e-12 1.26185261e-11 3.19592372e-11 3.43329039e-09 6.64196976e-05 9.99933577e-01 1.00000000e-12 2.73744124e-12 6.68539356e-12 1.48089136e-11 2.55029988e-11 2.43201542e-08 1.72861470e-04 9.99827114e-01 1.00000000e-12 2.55124836e-12 5.72045292e-12 1.14924782e-11 2.84471774e-11 1.13856723e-10 1.16718708e-07 3.97319963e-04 9.99602563e-01 1.00000000e-12 1.38649682e-12 2.22664089e-12 5.97315059e-12 9.55380031e-12 1.73125916e-11 3.74288285e-11 3.09268948e-10 1.50715524e-06 1.48742762e-03 9.98511065e-01 1.00000000e-12 2.93588976e-12 6.78736640e-12 1.00298069e-11 1.85560681e-11 2.73864291e-11 4.20906537e-11 6.53682019e-11 9.75149714e-11 1.23442465e-10 3.93851192e-10 1.30883107e-07 8.55335947e-05 1.34947744e-02 9.86419560e-01 1.00000000e-12 3.48239943e-12 6.17166175e-12 1.22114561e-11 2.25931183e-11 2.85066113e-11 4.16873900e-11 5.84016608e-11 1.02416710e-10 1.27351864e-10 1.81904779e-10 2.66743145e-10 2.02381674e-09 1.36227643e-06 4.40888065e-04 3.05022809e-02 9.69055466e-01 1.00000000e-12 1.70037263e-12 1.42479416e-12 3.32873895e-12 3.54862639e-12 4.95562172e-12 6.79355577e-12 1.10819537e-11 2.19666995e-11 2.92631394e-11 4.02949623e-11 6.08083479e-11 7.92435791e-11 9.73342606e-11 1.40426375e-10 1.70928067e-10 2.06390787e-10 2.84976584e-10 4.18253548e-10 4.40604945e-09 3.90750200e-07 1.61276949e-05 4.94269723e-04 1.34437676e-02 2.64391695e-01 4.37001677e-01 2.84652066e-01
8.16817376e+00 1.22290267e-09 9.99999999e-01 1.00000000e-12 7.26332562e-08 9.99999927e-01 1.00000000e-12 4.06145837e-12 1.26146079e-11 3.19037268e-11 3.29071170e-09 6.51521328e-05 9.99934845e-01 1.00000000e-12 2.73216728e-12 6.66841970e-12 1.47571926e-11 2.54878218e-11 2.33515207e-08 1.69584320e-04 9.99830392e-01 1.00000000e-12 2.54706606e-12 5.71615140e-12 1.14784807e-11 2.83813657e-11 1.13640806e-10 1.12075737e-07 3.89790449e-04 9.99610097e-01 1.00000000e-12 1.38140735e-12 2.22470389e-12 5.98092878e-12 9.52986715e-12 1.72669575e-11 3.72730483e-11 2.92923454e-10 1.44212894e-06 1.45816487e-03 9.98540393e-01 1.00000000e-12 2.93355784e-12 6.78457682e-12 1.00252916e-11 1.85469879e-11 2.73797986e-11 4.19563811e-11 6.53342224e-11 9.74278020e-11 1.22967476e-10 3.87091846e-10 1.22481650e-07 8.16914823e-05 1.32139327e-02 9.86704253e-01 1.00000000e-12 3.48067154e-12 6.17161285e-12 1.21917928e-11 2.25754644e-11 2.85229448e-11 4.15886956e-11 5.83488121e-11 1.02359697e-10 1.27216445e-10 1.81652386e-10 2.66446503e-10 1.88829019e-09 1.27279087e-06 4.20380473e-04 2.98409108e-02 9.69737433e-01 1.00000000e-12 1.70567519e-12 1.42263970e-12 3.33562092e-12 3.54438647e-12 4.95352355e-12 6.79068287e-12 1.10871691e-11 2.19351229e-11 2.92161419e-11 4.02297336e-11 6.07152852e-11 7.91067249e-11 9.71569265e-11 1.40190511e-10 1.70289346e-10 2.05581804e-10 2.83888487e-10 4.11788326e-10 3.89795494e-09 3.48100970e-07 1.46256099e-05 4.58019854e-04 1.27371265e-02 2.56035255e-01 4.36972771e-01 2.93781849e-01
8.17549786e+00 1.20765666e-09 9.99999999e-01 1.00000000e-12 7.12824825e-08 9.99999929e-01 1.00000000e-12 4.06198402e-12 1.26107710e-11 3.18501606e-11 3.16162563e-09 6.39751067e-05 9.99936022e-01 1.00000000e-12 2.72709736e-12 6.65206992e-12 1.47074160e-11 2.54781305e-11 2.24741840e-08 1.66539748e-04 9.99833438e-01 1.00000000e-12 2.54302356e-12 5.71197742e-12 1.14650242e-11 2.83178201e-11 1.13473191e-10 1.07871063e-07 3.82793541e-04 9.99617098e-01 1.00000000e-12 1.37650279e-12 2.22286978e-12 5.98864788e-12 9.50680088e-12 1.72231374e-11 3.71230400e-11 2.78435721e-10 1.38327603e-06 1.43096299e-03 9.98567653e-01 1.00000000e-12 2.93130626e-12 6.78188788e-12 1.00210303e-11 1.85394116e-11 2.73746972e-11 4.18276523e-11 6.53050183e-11 9.73487816e-11 1.22512917e-10 3.81181619e-10 1.15033800e-07 7.82142242e-05 1.29526977e-02 9.86968972e-01 1.00000000e-12 3.47898752e-12 6.17155108e-12 1.21727511e-11 2.25583890e-11 2.85400346e-11 4.14945273e-11 5.83016801e-11 1.02310799e-10 1.27095316e-10 1.81421802e-10 2.66192258e-10 1.77075191e-09 1.19345166e-06 4.01825496e-04 2.92264644e-02 9.70370514e-01 1.00000000e-12 1.71081535e-12 1.42056737e-12 3.34229883e-12 3.54031302e-12 4.95151883e-12 6.78794921e-12 1.10924024e-11 2.19048768e-11 2.91711181e-11 4.01673049e-11 6.06265463e-11 7.89761970e-11 9.69881259e-11 1.39967608e-10 1.69688380e-10 2.04819161e-10 2.82874355e-10 4.06372879e-10 3.47605919e-09 3.11778249e-07 1.33204024e-05 4.25698217e-04 1.20894728e-02 2.48141194e-01 4.36703108e-01 3.02626890e-01
